1.4942727854819546e-06,1.2592793028055564
1.8269388667164696e-06,1.2443034496399852
2.233804188488937e-06,1.2366593108884694
2.7310377809258375e-06,1.2347461168236695
3.3385581033720553e-06,1.2370566741531754
4.080438270962678e-06,1.2421294120825943
4.988789774014866e-06,1.2485290312609583
6.099564437025199e-06,1.2547754736183567
7.457376498323172e-06,1.2594122105881234
9.116555547394053e-06,1.2618690225363738
1.114340175253206e-05,1.2623738576426027
1.3622033957254215e-05,1.2611895766784333
1.665387404962872e-05,1.2585819958928501
2.0361437647559462e-05,1.2548223478496678
2.4894175859262637e-05,1.2501840069829193
3.0434519046017636e-05,1.2449391783554076
3.720520946621731e-05,1.2393565597545175
4.547875679473986e-05,1.233699619473241
5.5593524340057844e-05,1.2282239125357428
6.797083146034518e-05,1.2231794545705739
8.309216454172344e-05,1.2188249435021863
0.00010154757289531941,1.2154082726706854
0.00012416452436733673,1.2131637853452188
0.00015184923639751847,1.2123495104681026
0.00018561897928909973,1.2132168795241733
0.00022686393063856624,1.2159300655511716
0.0002772748987676784,1.2199950923822591
0.00033898797162076845,1.2246098327382553
0.0004143739522464394,1.2289414995648094
0.0005064653340255223,1.2321579692329196
0.0006190090538165982,1.2334227192399958
0.00075661835590174,1.2318998891717499
0.0009245733705763436,1.226781849248041
0.0011298085248577713,1.2172966159066954
0.001380481814059014,1.2027461401037243
0.0016864435372710945,1.1825411188206976
0.0020599685375975894,1.15620720704705
0.002515739714972151,1.1234462837778074
0.003071762722151091,1.0841404850803853
0.003749308757199809,1.038422978151722
0.004574893571703902,0.9866065473002621
0.005579646997159397,0.9292864193050799
0.006801525386458595,0.8676456421507592
0.008285765214754038,0.8043044353632997
0.010085700775735363,0.741751885549501
0.012265472692871744,0.6818743309875797
0.014899171048681005,0.6260561488408479
0.01807285061213934,0.5752020990426734
0.02188774391554845,0.5297999286404937
0.0264554742470969,0.4900840156537053
0.03190079333333826,0.45605965991964936
0.03836077570540298,0.42758368958301357
0.04597904835081342,0.40444012830904935
0.054902360873232366,0.38637397971348575
0.06527005654950074,0.3731285544598189
0.07720907953062278,0.36445588407405977
0.09081939323084585,0.36013261988697143
0.10616084876874853,0.35995828457809115
0.1232456131299385,0.3637506439185137
0.1420273198188577,0.3715337508333815
0.1624011446819491,0.38363905082865934
0.18420805724234462,0.4003314136242855
0.20724606400394752,0.42179216178137036
0.2312864849448293,0.4481397968390846
0.2561011123639072,0.4794585776772123
0.28147739947195605,0.5158183037477588
0.3072366530223311,0.5573038222013561
0.3332434205424218,0.6040432692203076
0.3594069686413109,0.6562321195581552
0.38567797089669376,0.7141536962477468
0.4120394699747557,0.7781888204949601
0.4384976080422088,0.8488209082992063
0.4650719157287696,0.9266338467968462
0.4917865957887695,1.0123041876687753
0.518667723751384,1.106604517366219
0.545739067217728,1.2103866220502488
0.5730234202012381,1.324319616365334
0.6005434329055037,1.4488625651481497
0.6283234579521741,1.5845132079301072
0.6563937069269746,1.7318373307116948
0.6847917220828541,1.8914823466532638
0.7135654729888149,2.064205877184784
0.742777870361645,2.250922127943208
0.7725071272665751,2.4527311248067107
0.8028540532630488,2.6710011956775705
0.8339438646642358,2.907427424798373
0.8659356788117889,3.1641588846765387
0.8990260759624964,3.4438994359871273
0.9334621166009346,3.7501046211091533
0.9695521837190614,4.087192331373067
1.0076787455731595,4.460801037470287
1.048319243436124,4.878164109674519
1.092065232530818,5.348609689762955
1.1396506399286914,5.8851193483196935
1.1919880778407441,6.505454603697396
1.2502030134936457,7.2333535927179
1.3156895140837184,8.100937619741403
1.390165457247998,9.15206370085129
1.4757530287545704,10.447511837362029
1.5750662157134225,12.07271621410137
1.6913233945470398,14.149889006472161
1.8284860394491824,16.857371893413823
1.9914261939058322,20.461243910953435
2.1861427414479317,25.36875210950856
2.4200045333722167,32.220282332016005
2.7020729065702374,42.05452712322004
3.0434912049634604,56.61418278070309
3.4579267207947137,78.93163156389511
3.9621507604191435,114.50279616599512
4.576744462633282,173.65969007328684
5.326879201456114,276.17060143759124
6.243367755535923,461.4627824201366
7.36387009187472,811.4540239143519
8.73437088695272,1503.322660212682
10.411016168623023,2936.446646797927
12.462334344634947,6049.870475391458
14.971936420490561,13148.466599207004
18.042009423767407,30143.149789030413
21.7972145755085,72877.81107023903
26.390327159550235,185787.2222105193
32.00664413924675,499170.45048533427
38.874663998054835,1413338.5620846106
47.272349433154396,4215749.6200747965
57.539825069345305,13244624.410550157
70.09292646319847,43819280.12614781
85.43872298383431,152633604.76310056
104.20244367015572,559408456.1890682
127.14010309104594,2151062121.4710684
155.18162278234013,8654439944.809713
189.4631284997914,36331465834.97959
231.37213079530247,158694474885.9404
282.605985084711,719246817570.4576
345.23928537433136,3373139182254.1377
421.8084947387357,16324621908615.93
515.4139292390239,81305367994703.45
629.8465164571184,415612781221442.0
769.7403799567853,2174609685697847.2
940.7587145945685,1.1615087766208734e+16
1149.8286952428648,6.316248913231505e+16
1405.4167274981428,3.4876502109280096e+17
1717.871105178751,1.9502236638654216e+18
2099.845594777522,1.1014510761890271e+19
2566.807634686904,6.266798637569588e+19
3137.671375517672,3.587600339768979e+20
3835.5483993660314,2.0672292965010928e+21
4688.699932154394,1.1994909590455174e+22
5731.681465883199,7.01183441820256e+22
7006.712577172346,4.1312417080380594e+23
8565.442436461875,2.454451437304889e+24
10470.986074920751,1.471126566710976e+25
